ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_Site,Metadata_Treatment,Metadata_Well,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Cytoplasm_Count,Intensity_IntegratedIntensityEdge_Actin,Intensity_IntegratedIntensityEdge_DNA,Intensity_IntegratedIntensityEdge_Tubulin,Intensity_IntegratedIntensity_Actin,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_Tubulin,Intensity_LowerQuartileIntensity_Actin,Intensity_LowerQuartileIntensity_DNA,Intensity_LowerQuartileIntensity_Tubulin,Intensity_MADIntensity_Actin,Intensity_MADIntensity_DNA,Intensity_MADIntensity_Tubulin,Intensity_MassDisplacement_Actin,Intensity_MassDisplacement_DNA,Intensity_MassDisplacement_Tubulin,Intensity_MaxIntensityEdge_Actin,Intensity_MaxIntensityEdge_DNA,Intensity_MaxIntensityEdge_Tubulin,Intensity_MaxIntensity_Actin,Intensity_MaxIntensity_DNA,Intensity_MaxIntensity_Tubulin,Intensity_MeanIntensityEdge_Actin,Intensity_MeanIntensityEdge_DNA,Intensity_MeanIntensityEdge_Tubulin,Intensity_MeanIntensity_Actin,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_Tubulin,Intensity_MedianIntensity_Actin,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_Tubulin,Intensity_MinIntensityEdge_Actin,Intensity_MinIntensityEdge_DNA,Intensity_MinIntensityEdge_Tubulin,Intensity_MinIntensity_Actin,Intensity_MinIntensity_DNA,Intensity_MinIntensity_Tubulin,Intensity_StdIntensityEdge_Actin,Intensity_StdIntensityEdge_DNA,Intensity_StdIntensityEdge_Tubulin,Intensity_StdIntensity_Actin,Intensity_StdIntensity_DNA,Intensity_StdIntensity_Tubulin,Intensity_UpperQuartileIntensity_Actin,Intensity_UpperQuartileIntensity_DNA,Intensity_UpperQuartileIntensity_Tubulin,Location_CenterMassIntensity_X_Actin,Location_CenterMassIntensity_X_DNA,Location_CenterMassIntensity_X_Tubulin,Location_CenterMassIntensity_Y_Actin,Location_CenterMassIntensity_Y_DNA,Location_CenterMassIntensity_Y_Tubulin,Location_CenterMassIntensity_Z_Actin,Location_CenterMassIntensity_Z_DNA,Location_CenterMassIntensity_Z_Tubulin,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Actin,Location_MaxIntensity_X_DNA,Location_MaxIntensity_X_Tubulin,Location_MaxIntensity_Y_Actin,Location_MaxIntensity_Y_DNA,Location_MaxIntensity_Y_Tubulin,Location_MaxIntensity_Z_Actin,Location_MaxIntensity_Z_DNA,Location_MaxIntensity_Z_Tubulin,Number_Object_Number,Parent_Nuclei_Declumped,Parent_Nuclei_Filtered
1,69,nan,nan,0,0,1,DMSO,B02,4755,8692,793,501,711,395,750.9150368033648,450.06540483701366,2.713717700782796,5830,0.568193392437893,77.8090870992309,1,0.5470547630004602,0.3684981675549896,89.37079064618072,107.28000745712129,31.144823004794873,10.309399855137391,8.54400374531753,79.56595813602424,73.5427815346581,-8.515983424073259,402.6822868876584,0.8156089193825042,1,8.795056074857712,4.331364918500185,37.207599516958,193.7236598096788,119.0450306199491,468.1631581559777,0.02880903333425522,0.012451361864805222,0.08593881130218506,0.010254062712192535,0.0009765774011611938,0.01098649948835373,2.246052007111149,0.41557259450610057,0.9646397776519017,0.049805447459220886,0.014648661017417908,0.2536659836769104,0.10766766220331192,0.10229648649692535,0.2536659836769104,0.025273149640395724,0.012446450915230417,0.10691838941654597,0.04074104307248765,0.02503575827969487,0.09845702590031077,0.03857480734586716,0.013183794915676117,0.095704585313797,0.018066681921482086,0.010254062712192535,0.026611734181642532,0.016845960170030594,0.00952162966132164,0.026611734181642532,0.006177844384770464,0.0006641004878390513,0.031166363253020347,0.014533175022865991,0.02323249434904577,0.018910040672050595,0.04956130310893059,0.01879911497235298,0.10864423960447311,751.8553926985626,750.5385837946159,750.4011724374556,448.02567926502735,449.8893829250016,450.8817830055587,0.0,0.0,0.0,750.9150368033648,450.06540483701366,0,749.0,752.0,723.0,432.0,446.0,432.0,0.0,0.0,0.0,69,73,69
1,70,nan,nan,0,0,1,DMSO,B02,2721,7370,1173,499,1063,432,1125.5442851892687,466.6468210216832,2.773209846913169,4291,0.7716783897730507,58.859874288214186,1,0.36919945725915876,0.360592978967347,82.22159660522591,112.53888216967503,21.840329667841555,7.2138940168843595,6.0,55.238677899537336,52.2939995764701,-80.56230492171898,307.9360748630709,0.6341179212304824,1,6.063569083809853,3.2266117334365845,22.54770763963461,161.85842955112457,66.30814079195261,284.6649927087128,0.048340581357479095,0.011963073164224625,0.08941786922514439,0.01123064011335373,0.0017090104520320892,0.013672083616256714,0.5750992310461888,1.75011793317451,1.8920552156752015,0.03320363163948059,0.015136949717998505,0.23389029502868652,0.10058747231960297,0.07177843898534775,0.2646524906158447,0.022457663273369826,0.011950413827542906,0.083510028294943,0.05948490611948717,0.02436903373463896,0.10461778489846116,0.0639658197760582,0.013183794915676117,0.10131990909576416,0.016357671469449997,0.010009918361902237,0.016601815819740295,0.016357671469449997,0.010009918361902237,0.016601815819740295,0.0033671975568823707,0.0008071784675697558,0.05623537450902551,0.018834839842775546,0.017444031049699178,0.03482812149276015,0.07324330508708954,0.04150453954935074,0.11859311908483505,1126.1193628161632,1127.2761290804751,1124.4932837025824,466.641836185137,466.89906993944135,468.2201197263629,0.0,0.0,0.0,1125.5442851892687,466.6468210216832,0,1132.0,1133.0,1074.0,450.0,472.0,477.0,0.0,0.0,0.0,70,74,70
1,71,nan,nan,0,0,1,DMSO,B02,4241,7812,273,523,189,430,228.37161046922895,477.8073567554822,3.7834441700992705,5634,0.5052857454602734,73.4833920639339,1,0.5428827444956478,0.2643094373912122,83.89001009063844,97.73944955850733,27.730849247724095,9.063350811720559,7.810249675906654,81.7861876346176,72.3930598197201,23.656722345515373,449.0376259469858,0.7527511537096202,1,9.472068361938,4.555733576416969,48.226322673261166,135.11729607358575,82.5398337058723,412.0331496372819,0.02563515678048134,0.011718928813934326,0.07202258706092834,0.005615320056676865,0.0009765774011611938,0.021728843450546265,0.8944498435726491,3.6370249710153866,2.3954704879507522,0.0637216791510582,0.01904325932264328,0.19409476220607758,0.0637216791510582,0.06713970005512238,0.20312809944152832,0.024602774966072726,0.01183307422445966,0.12526317577470433,0.03185977271247011,0.01946235173446647,0.09715471578337229,0.031006332486867905,0.012451361864805222,0.09130998700857162,0.01757839322090149,0.009033340960741043,0.06762798875570297,0.0161135271191597,0.008300907909870148,0.05395590141415596,0.005956736070000294,0.0010787112229162024,0.026976977640603375,0.007813524204040488,0.014404216335886457,0.02963345761475411,0.03662165254354477,0.0161135271191597,0.1178606878966093,228.63476091113296,231.03126793512251,227.86622618564098,476.9524928086504,475.3265962261473,475.4658047948063,0.0,0.0,0.0,228.37161046922895,477.8073567554822,0,266.0,237.0,226.0,482.0,472.0,435.0,0.0,0.0,0.0,71,75,71
1,72,nan,nan,0,0,1,DMSO,B02,4246,6715,371,526,292,441,327.8902496467263,490.68040508714085,2.6440712810843094,4779,0.5265233062890505,73.52669655945044,1,0.6323157110945644,0.3782046297896739,82.22747928143077,89.94442728707543,28.460498941515414,9.586727353535363,8.06225774829855,73.7517522158434,69.90657096357448,39.08348733016315,375.6051224213831,0.8884703912952501,1,7.669306475669146,3.9065537489950657,40.28625989705324,141.65377276018262,83.30742349475622,441.5643628500402,0.026367589831352234,0.011963073164224625,0.08471809327602386,0.0065918974578380585,0.0009765774011611938,0.016601815819740295,1.1348384513544014,3.575281191156876,1.697718725578575,0.037109941244125366,0.014648661017417908,0.20386053621768951,0.0634775310754776,0.06152437627315521,0.21069657802581787,0.023597866078981986,0.01202016538152328,0.12395772276016383,0.033361698718837166,0.019620212787271836,0.10399537514131893,0.032471198588609695,0.01269550621509552,0.10034333169460297,0.017822537571191788,0.010009918361902237,0.07251087576150894,0.015381094068288803,0.009277485311031342,0.05395590141415596,0.003377901468277667,0.0007665962368812412,0.0308121901714861,0.0083077790096084,0.013434717309477002,0.024252368805744603,0.03979552909731865,0.017822537571191788,0.11938659101724625,327.66512870450964,328.0610423712422,328.53077649418515,491.7926905145595,494.25160452725794,489.10815376217255,0.0,0.0,0.0,327.8902496467263,490.68040508714085,0,339.0,331.0,344.0,485.0,498.0,461.0,0.0,0.0,0.0,72,76,72
1,73,nan,nan,0,0,1,DMSO,B02,2903,6095,1041,530,926,477,988.168101963486,502.5483982087496,2.0997320293543016,3274,0.9399147651445996,60.796499885817255,1,0.4762920426579163,0.4762512482640533,105.9419088318184,117.15374513859982,18.24828759089466,7.278045891496865,6.708203932499369,36.17255940701534,36.16954116445006,-69.93425060820991,276.7645019878171,0.886682956627978,1,5.468589302152395,2.927534904330969,20.046204645186663,163.55034942924976,67.01786837354302,331.57293573766947,0.040283817797899246,0.012207217514514923,0.09936675429344177,0.014892805367708206,0.0012207217514514923,0.01391623169183731,0.2697657488601955,1.1759226814036474,1.077458626165312,0.03002975508570671,0.0158693827688694,0.18286411464214325,0.11401541531085968,0.06884870678186417,0.24560922384262085,0.02307421646477804,0.012352467950763581,0.08458314196281293,0.056338391122717796,0.023085727996397874,0.11421733921380278,0.05883878841996193,0.012939650565385818,0.11206226050853729,0.016601815819740295,0.010254062712192535,0.029541466385126114,0.016601815819740295,0.009033340960741043,0.029541466385126114,0.003070289915119708,0.001014114776834476,0.03297291381177354,0.019702340004904027,0.017110305698794365,0.025265932687224796,0.07129015028476715,0.032715342938899994,0.1281757801771164,988.3097618592097,987.1452490131569,989.2011306852039,502.7779761545581,501.9682551275683,502.24218137184477,0.0,0.0,0.0,988.168101963486,502.5483982087496,0,985.0,982.0,1034.0,516.0,506.0,487.0,0.0,0.0,0.0,73,77,73
1,74,nan,nan,0,0,1,DMSO,B02,5099,6882,476,546,383,472,429.7850558933124,506.12355363796826,1.9354135036394615,5792,0.6118497139570294,80.57448999903502,1,0.7409183376925312,0.5166854515169721,91.91617049149434,96.64884893261792,32.0624390837628,11.549031373212323,10.0,72.38046504385991,72.70330445798302,-86.80491307861497,352.1553749530772,0.8803522099447514,1,6.914900433272123,3.6619211100041866,31.765621941536665,237.5673472173512,130.64823518320918,433.0300537161529,0.030518043786287308,0.012207217514514923,0.06860456615686417,0.013916227966547012,0.0009765774011611938,0.013183794915676117,2.4547561694115005,1.9522990263925861,2.8655048337718143,0.029541466385126114,0.014648661017417908,0.19971008598804474,0.10742351412773132,0.09863431751728058,0.20361639559268951,0.022897021302225574,0.012125566589417837,0.10518417861435982,0.046590968271690764,0.02562232500160996,0.08492450553366403,0.0471198596060276,0.012939650565385818,0.0793469175696373,0.018310826271772385,0.010254062712192535,0.04394598305225372,0.017822537571191788,0.009765774011611938,0.04394598305225372,0.0020336041372382165,0.0007062604577418961,0.024051614455341985,0.01744846334567773,0.023638087933800563,0.021309527118732588,0.05883878841996193,0.02221713587641716,0.09912260621786118,431.7411447303105,430.3751838363033,426.9499437418051,504.64046756054887,504.26258063994953,505.70731207259394,0.0,0.0,0.0,429.7850558933124,506.12355363796826,0,448.0,436.0,387.0,497.0,502.0,514.0,0.0,0.0,0.0,74,78,74
1,75,nan,nan,0,0,1,DMSO,B02,2958,5170,761,532,651,485,703.4935767410412,504.7603110209601,2.2143930032598242,3543,0.9109890065932604,61.369720329545345,1,0.572147001934236,0.4515910222475833,97.49821900236167,109.16501271011697,21.02379604162864,7.6910856712631,7.0,44.862481124347156,40.2112525139556,89.36278902843112,286.9005409571382,0.8348856900931414,1,5.800137329846621,3.1907225139439106,30.072236612439156,172.6164060086012,94.48044683039188,386.0432491824031,0.04077210649847984,0.01269550621509552,0.11572442203760147,0.0161135271191597,0.002197299152612686,0.013672083616256714,1.4377728513829757,3.0404664724027426,0.7281208901320074,0.03515678644180298,0.0161135271191597,0.28125429153442383,0.10888838022947311,0.10156404972076416,0.3007858395576477,0.023293724216251487,0.012814146642345023,0.12077203458810906,0.05835578296436822,0.031940651396346144,0.130508197830427,0.06152437627315521,0.01416037231683731,0.1286640763282776,0.016601815819740295,0.010498207062482834,0.03491264209151268,0.016601815819740295,0.009765774011611938,0.03491264209151268,0.0034706404690683463,0.0010559810099502037,0.04938378498524414,0.020988488201048584,0.02795978544038439,0.02700513085878146,0.07446403056383133,0.05664148926734924,0.1435568779706955,702.0816773084692,700.5795816709523,703.1339418372243,504.4887769264585,503.89251547977403,505.3934166729671,0.0,0.0,0.0,703.4935767410412,504.7603110209601,0,689.0,692.0,656.0,491.0,502.0,501.0,0.0,0.0,0.0,75,79,75
1,76,nan,nan,0,0,1,DMSO,B02,3268,5214,925,559,859,480,890.8206854345166,516.390452876377,1.4399891127673663,3405,0.8431692122591702,64.50540157377917,1,0.6267740698120445,0.694449694885681,88.30065710183229,88.0056816347672,23.345235059857504,9.345651527289085,8.48528137423857,46.349350535708346,47.47469694836088,-36.4480074176814,243.17871555019022,0.9597650513950073,1,4.636301212012768,2.531776912510395,21.44417530298233,141.91305454075336,108.10248108580709,348.08075696229935,0.03442435339093208,0.01269550621509552,0.09301900118589401,0.00805676355957985,0.0024414435029029846,0.011963069438934326,0.6145313904917393,1.8061087095412824,0.021021639581129757,0.029297322034835815,0.015136949717998505,0.16211184859275818,0.10937666893005371,0.10620279610157013,0.18457312881946564,0.02283892222666388,0.012471807450790124,0.10563633154178488,0.04342504728909222,0.03307909457950033,0.10651185953558731,0.042236972600221634,0.01440451666712761,0.10327306389808655,0.017822537571191788,0.010498207062482834,0.046875715255737305,0.017822537571191788,0.010254062712192535,0.046875715255737305,0.001995121424152135,0.0008270602238151128,0.017505146058966855,0.013819463130399778,0.028142763558541277,0.018545224511035956,0.05053788051009178,0.062989242374897,0.11743343621492386,890.4416266312404,892.11145691593,890.8114366413567,515.9067553949296,515.1271486163309,516.3715751340394,0.0,0.0,0.0,890.8206854345166,516.390452876377,0,881.0,885.0,876.0,507.0,522.0,509.0,0.0,0.0,0.0,76,80,76
1,77,nan,nan,0,0,1,DMSO,B02,4300,6880,145,567,59,487,103.10046511627907,528.7351162790698,1.584409478857605,4740,0.5343066289846894,73.99277020331918,1,0.625,0.6311499731250172,81.43487428171468,85.47514258543241,31.240998703626616,11.223171302088147,9.899494936611665,74.44806207408986,68.83614471436267,46.98187880943199,292.5990257669732,0.9071729957805907,1,5.649988554418087,2.8584420531988144,19.74468642473221,194.9636692404747,109.59908555820584,430.03733169287443,0.0317387655377388,0.011718928813934326,0.08935683220624924,0.012207217514514923,0.0014648661017417908,0.009277485311031342,0.6750878504757349,1.3688327637145665,1.1028871412449526,0.03027389943599701,0.015136949717998505,0.1113298237323761,0.08984512090682983,0.09008926898241043,0.17846952378749847,0.022967433148041005,0.01161968314308461,0.08026295294606589,0.045340388195459234,0.025488159432140892,0.10000868178904057,0.04492256045341492,0.01269550621509552,0.09863431751728058,0.018066681921482086,0.009033340960741043,0.027588311582803726,0.018066681921482086,0.009033340960741043,0.027588311582803726,0.002170375527349651,0.0007602477509749981,0.017441757486607142,0.01539385553443104,0.0228187485677526,0.01749232568507546,0.056153200566768646,0.029541466385126114,0.10791180282831192,103.62522119639412,102.2765804327906,104.14200925409416,529.1598216619439,527.6419936128829,529.0978087869969,0.0,0.0,0.0,103.10046511627907,528.7351162790698,0,109.0,110.0,126.0,542.0,525.0,524.0,0.0,0.0,0.0,77,81,77
1,78,nan,nan,0,0,1,DMSO,B02,2120,4500,1094,570,1019,510,1063.5334905660377,542.9146226415095,1.8315714331598754,2540,0.7273618847460778,51.95447848683061,1,0.4711111111111111,0.5459792514206085,68.79891499593046,78.43468620451031,20.248456731316587,7.0304655306146975,6.0,49.459906210556234,47.21353743395479,-73.38412458785422,220.89444430272832,0.8346456692913385,1,4.260807201266289,2.2827496752142906,16.85181985422969,161.70388609543443,58.58512297645211,294.35312816500664,0.05395590141415596,0.012207217514514923,0.12133974581956863,0.021240554749965668,0.002197299152612686,0.016601815819740295,1.5928620683578205,2.190767895195242,1.4287512664630801,0.031006332486867905,0.015136949717998505,0.40845349431037903,0.16382086277008057,0.08911269158124924,0.4267643392086029,0.02254395344585338,0.012078040609599421,0.0891630680117973,0.07627541796954454,0.027634491970024582,0.13884581517217295,0.08081178367137909,0.013916227966547012,0.13842985033988953,0.016845960170030594,0.009765774011611938,0.02392614632844925,0.016845960170030594,0.009765774011611938,0.02392614632844925,0.002989107803654345,0.0007783763400197755,0.06402311367184109,0.031165635325564173,0.022493225062340423,0.04359327062734296,0.09887846559286118,0.04443427175283432,0.15454337000846863,1062.9731930811836,1065.157008860077,1064.9607672582724,544.4056881321166,544.3855585067116,542.9795181361401,0.0,0.0,0.0,1063.5334905660377,542.9146226415095,0,1058.0,1066.0,1088.0,534.0,541.0,515.0,0.0,0.0,0.0,78,82,78
1,79,nan,nan,0,0,1,DMSO,B02,3307,5335,382,576,285,521,331.08255216208045,545.4768672512852,2.14841032903733,3862,0.82883719843762,64.88916068527303,1,0.6198687910028117,0.46546043206191656,88.54335886363036,96.87620966986684,23.259406699226016,8.86004035168664,8.0,54.0,49.539111062321965,-82.02824370133493,298.80003589374985,0.8562920766442258,1,6.355077438056469,3.1677729450166225,28.99702490121126,124.11151298880577,80.27856907248497,310.2552284486592,0.029053177684545517,0.012207217514514923,0.08032349497079849,0.007568474858999252,0.0014648661017417908,0.010742351412773132,0.6026408490965429,0.9154555628875769,0.738876649175843,0.03491264209151268,0.01440451666712761,0.24487678706645966,0.06860456615686417,0.0791027694940567,0.24487678706645966,0.02434895570136578,0.01213706109201771,0.11109971226517724,0.037529940426007186,0.024275345954788318,0.0938177285904624,0.035889219492673874,0.013183794915676117,0.08911269158124924,0.016845960170030594,0.009277485311031342,0.040527962148189545,0.016845960170030594,0.009277485311031342,0.040527962148189545,0.003116668325131006,0.000849438713070844,0.03428436994303577,0.010558792634790665,0.019070249936326025,0.02033530859990585,0.04492256045341492,0.03521782252937555,0.10327306389808655,330.7828398732925,330.26795228822596,330.3898556046731,544.9540398065682,545.8945823852438,545.2197482476054,0.0,0.0,0.0,331.08255216208045,545.4768672512852,0,310.0,333.0,356.0,542.0,548.0,574.0,0.0,0.0,0.0,79,83,79
1,80,nan,nan,0,0,1,DMSO,B02,2957,5978,296,572,198,511,248.17213391951302,539.5877578626987,2.3045707213912805,3328,0.8443856113943357,61.35934593671836,1,0.49464703914352626,0.43392029184346104,88.60804640423738,97.62171889492625,21.587033144922902,7.814109817214908,7.0,47.7795181321576,47.470510224114065,-69.75386900364501,292.63455967290594,0.8885216346153846,1,6.631448842585087,3.7280842289328575,30.02780231833458,104.8697643019259,51.38579383864999,354.8774906620383,0.027344167232513428,0.011718928813934326,0.10351720452308655,0.007080186158418655,0.0009765774011611938,0.015136949717998505,3.2497316994684846,7.650513435984119,2.5962068935228086,0.0639658197760582,0.059327077120542526,0.18725872039794922,0.07153429836034775,0.059327077120542526,0.1897001564502716,0.02695710911619954,0.015154813938751453,0.12206423706640072,0.035464918600583664,0.017377677997514367,0.12001267861414891,0.034180209040641785,0.012451361864805222,0.11499199271202087,0.017822537571191788,0.009765774011611938,0.06811627745628357,0.015381094068288803,0.009277485311031342,0.056153200566768646,0.008331089508649702,0.010083221057139982,0.03025943183005607,0.01013566918709383,0.011477265914290723,0.023080764928756103,0.04168764781206846,0.013672083616256714,0.13672083616256714,245.1600456103744,241.294246767994,250.19711862071503,540.8076267640487,542.9381345825831,537.9630341342227,0.0,0.0,0.0,248.17213391951302,539.5877578626987,0,222.0,221.0,290.0,540.0,557.0,515.0,0.0,0.0,0.0,80,84,80
1,81,nan,nan,0,0,1,DMSO,B02,1518,2940,234,584,174,535,202.36297760210803,561.5171277997365,1.987706668364353,1738,0.7371466302132932,43.963366896860585,1,0.5163265306122449,0.5030923404925142,54.78421413774767,60.00833275470999,16.97056274847714,6.192093194098406,5.385164807134504,37.68652242649539,37.019491573212285,63.6323715581914,194.7228714274745,0.8734177215189873,1,4.421698331832886,2.7825131602585316,17.37502121925354,51.78887616470456,34.0967116728425,149.28621623665094,0.027588311582803726,0.011963073164224625,0.08667124807834625,0.005371175706386566,0.0019531548023223877,0.009277485311031342,1.3099058420432186,4.352435911161488,0.823636623130416,0.0642099678516388,0.05859464406967163,0.15063706040382385,0.06884870678186417,0.05859464406967163,0.16552987694740295,0.02696157519410296,0.016966543660112996,0.10594525133691184,0.03411651921258535,0.022461601892518116,0.09834401596617322,0.034180209040641785,0.013427939265966415,0.0961928740143776,0.018554970622062683,0.010009918361902237,0.06689555197954178,0.017822537571191788,0.00952162966132164,0.062989242374897,0.008690853605998493,0.012051565588409533,0.021525116899054016,0.008508295720152133,0.014140553813237871,0.017014403605923246,0.038818951696157455,0.03784237429499626,0.10534828901290894,203.3666346102065,206.62837073422216,202.44211380232423,560.6753879794156,560.6510332383393,560.6973017518599,0.0,0.0,0.0,202.36297760210803,561.5171277997365,0,205.0,221.0,199.0,544.0,558.0,543.0,0.0,0.0,0.0,81,85,81
1,82,nan,nan,0,0,1,DMSO,B02,2440,3780,745,586,685,523,716.7364754098361,555.938524590164,1.4212251497756756,2603,0.7603868456694196,55.73781919983771,1,0.6455026455026455,0.7036182832521918,70.81999925998848,76.48529270389177,22.360679774997898,8.155896007880504,7.211102550927978,46.95742752749558,45.995495671226166,-39.009412370113424,208.75230867899737,0.9373799462159047,1,5.244953077286482,2.3816281370818615,18.58866287022829,102.20639375597239,63.95068300887942,244.46809022128582,0.03344777598977089,0.01269550621509552,0.08691538870334625,0.00805676355957985,0.002197299152612686,0.01123064011335373,1.18891310856818,5.025992797653085,1.7904719046752853,0.056153200566768646,0.01928740367293358,0.16406500339508057,0.08203250169754028,0.07348745316267014,0.16992446780204773,0.02897764131097504,0.013158166503214705,0.10269979486313972,0.0418878662934313,0.026209296315114518,0.10019184025462534,0.04150453954935074,0.01416037231683731,0.09643702208995819,0.017822537571191788,0.010498207062482834,0.035889219492673874,0.017822537571191788,0.009765774011611938,0.035889219492673874,0.009778961615922985,0.0016615264817572393,0.025156138720740108,0.01161469162302111,0.018421972548955213,0.018530906981907208,0.04931715875864029,0.04443427175283432,0.11206226050853729,716.244723884799,713.8525414377971,718.0568765521963,557.0209731188936,560.0547763374433,554.7292560241765,0.0,0.0,0.0,716.7364754098361,555.938524590164,0,725.0,712.0,721.0,558.0,566.0,579.0,0.0,0.0,0.0,82,86,82
1,83,nan,nan,0,0,1,DMSO,B02,3768,6290,978,608,893,534,933.859076433121,571.9509023354565,1.6229694403660335,4181,0.7417656617906971,69.26446855756632,1,0.5990461049284579,0.6161545468006266,85.74777330404352,91.54780172128658,27.202941017470888,10.186434857661258,9.027692569068709,58.38493138250529,57.50752923854885,-52.10392145064797,277.21424945612296,0.9012198038746712,1,5.690028227865696,2.9631799794733524,27.789486929774284,163.9324338361621,111.70141287147999,411.91596008464694,0.0317387655377388,0.012451361864805222,0.09155413508415222,0.00952162966132164,0.0014648661017417908,0.014648661017417908,1.1428910841104034,4.626266321506111,2.430984129669477,0.03686579689383507,0.015381094068288803,0.2065461277961731,0.12231632322072983,0.1101091057062149,0.221927210688591,0.023807649488977806,0.012398242591938714,0.11627400389026897,0.043506484563737284,0.02964474863892781,0.10931952231545831,0.04003967344760895,0.013427939265966415,0.10449378192424774,0.018554970622062683,0.010742351412773132,0.0625009536743164,0.018554970622062683,0.008545052260160446,0.06225680932402611,0.0029094742345325683,0.0008909321648621877,0.02347978239657479,0.0166753987178502,0.027930741701369943,0.02417176957913276,0.051514457911252975,0.04150453954935074,0.12207217514514923,934.333160592515,932.962218196084,932.1501302511904,572.9908274481212,567.4124019906112,573.6798288191363,0.0,0.0,0.0,933.859076433121,571.9509023354565,0,939.0,929.0,903.0,579.0,568.0,599.0,0.0,0.0,0.0,83,87,83
1,84,nan,nan,0,0,1,DMSO,B02,2774,3922,410,634,357,560,384.9812545061283,593.492429704398,1.2984709633128384,2915,0.7465888513701946,59.43034996611867,1,0.7072921978582356,0.770136590077195,73.555047782599,74.33034373659252,24.698178070456937,9.096070345570507,8.06225774829855,51.44462979064946,48.93512280061551,-12.450094686845183,212.75230867899737,0.9516295025728988,1,4.846997786313295,2.278843365609646,17.966583017259836,120.37024527415633,74.8072943650186,268.68843127414584,0.03295948728919029,0.012451361864805222,0.08349736779928207,0.00952162966132164,0.0019531548023223877,0.011474788188934326,1.1837901407876954,3.079428868475349,0.6534675260015376,0.045166704803705215,0.014648661017417908,0.15381094813346863,0.08862440288066864,0.08374151587486267,0.1582055389881134,0.02619998803412592,0.012318072246538626,0.09711666495816128,0.04339230182918397,0.02696730150144867,0.09685956426609439,0.04272526130080223,0.013672083616256714,0.09277485311031342,0.0158693827688694,0.010742351412773132,0.033936064690351486,0.0158693827688694,0.009277485311031342,0.033936064690351486,0.005520966887810763,0.0007448342950207808,0.02797794559924918,0.013106886635611728,0.02109192442212242,0.018481606718720327,0.05224689096212387,0.04638742655515671,0.1101091057062149,384.66970703571724,386.6450167464416,384.7574925288834,594.6344880527789,590.9011409586757,592.8784668512236,0.0,0.0,0.0,384.9812545061283,593.492429704398,0,375.0,389.0,386.0,599.0,598.0,564.0,0.0,0.0,0.0,84,88,84
1,85,nan,nan,0,0,1,DMSO,B02,1924,2900,778,619,728,561,753.7307692307693,588.6039501039501,1.37039012601269,2063,0.6738757502410225,49.49457428921329,1,0.663448275862069,0.729719209893621,59.00344866660088,64.07027391856539,21.095023109728988,7.454209978585444,6.708203932499369,44.55659497134419,43.594384631032305,34.763419811808845,182.0243866176395,0.932622394571013,1,5.335774805396795,2.113069351762533,17.415305014699697,83.6987870708108,56.563607428222895,219.45525638386607,0.033936064690351486,0.013183794915676117,0.0947280079126358,0.008789196610450745,0.004150453954935074,0.01757839322090149,1.1492732305368834,1.7296351799852618,0.7651066574108759,0.06860456615686417,0.022949568927288055,0.20239566266536713,0.0800793468952179,0.07275501638650894,0.21875333786010742,0.03377072661643541,0.013373856656724893,0.11022344946012466,0.04350248808254199,0.02939896435978321,0.11406198356749796,0.04419012740254402,0.016357671469449997,0.11206226050853729,0.019531548023223877,0.010254062712192535,0.041992828249931335,0.019531548023223877,0.010254062712192535,0.041992828249931335,0.014388513077714367,0.0021180286597851823,0.026267801473024776,0.011699318329984922,0.01964226484381448,0.025015932745596242,0.05224689096212387,0.05053788051009178,0.13012893497943878,752.7982352472552,753.154082544826,754.4627428537888,589.2756712723079,590.2346157110254,588.3812332154612,0.0,0.0,0.0,753.7307692307693,588.6039501039501,0,765.0,751.0,775.0,586.0,592.0,609.0,0.0,0.0,0.0,85,89,85
